ORF_ID	ec	     product
50386_0		mannose-6-phosphate isomerase 
110605_0		urease accessory protein UreF 
23203_0		glycerophosphoryl diester phosphodiesterase 
23200_0		Glycyl-tRNA synthetase beta subunit 
23207_0		binding-protein-dependent transport system inner membrane protein 
23207_1		Spermidine/putrescine import ATP-binding protein PotA 
23206_0		Tat pathway signal protein
23205_0		Glutathione import ATP-binding protein GsiA 
23204_0		aspartyl/glutamyl-tRNA amidotransferase subunit A 
23204_1		glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase subunit C 
95539_0		Periplasmic binding protein LacI transcriptional regulator 
23209_0		
23208_1		M28 family peptidase 
100873_0		cell division protein FtsA 
4900_0		AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 
4900_1		carbamoyl-phosphate synthase, small subunit 
4901_0		amp-dependent synthetase ligase 
4901_1		lipoprotein transmembrane 
4902_0		membrane-associated Zn-dependent protease 
4902_1		tolerance protein 
4902_2		RNA-binding protein 
4902_3		protein pelota 
4904_1		alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen 
4904_2		transcriptional regulator 
4905_0		RNA polymerase sigma-32 subunit RpoH 
4905_1	6.3.4.5	Argininosuccinate synthase 
4906_2		
4906_3		organic radical activating enzyme 
4907_1		transcriptional regulator AsnC family 
101475_0		Xaa-Pro aminopeptidase 
101473_0	6.3.4.2	CTP synthase 
101470_0		L-gulono-1,4-lactone dehydrogenase 
101471_0		GTP cyclohydrolase I 
29754_0		Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG 
101478_0		DNA ligase 
50529_0		Tetrapolymerization monopyrrole PBG into hydroxymethylbilane pre-uroporphyrinogen several discrete steps (By similarity) 
50524_1		putative N-acetylneuraminic acid synthase 
50525_0		SMC domain-containing protein 
50527_0		
50520_0		phosphoribosylformylglycinamidine synthase
50523_0		amino acid-binding periplasmic (PBP) ABC transporter protein 
85058_0		DNA-directed RNA polymerase, beta' subunit/160 kD subunit 
85059_0		outer membrane autotransporter barrel 
97002_0		siroheme synthase 
85057_0		C4-dicarboxylate ABC transporter permease
85054_0		phosphoserine aminotransferase 
85055_0		Deacylase 
85052_0		carbon monoxide dehydrogenase medium subunit, CoxM-like protein 
85053_0		alcohol dehydrogenase zinc-binding domain-containing protein 
85051_0		short-chain dehydrogenase/reductase SDR 
84983_0		FAD linked oxidase 
84981_0		molybdate ABC transporter inner membrane subunit 
84986_0	2.7.6.1	Ribose-phosphate pyrophosphokinase 2 
84985_0		Glutathionyl-hydroquinone reductase YqjG 
84989_0		membrane-bound dehydrogenase domain-containing protein 
79308_0		
79304_0	1.4.1.2	NAD-specific glutamate dehydrogenase OS Peptoniphilus asaccharolyticus PE 1 SV 
79307_0		
79306_0		NADP-dependent oxidoreductase domain-containing protein 
79303_0		putative alcohol dehydrogenase precursor 
79302_0		pyrophosphatase 
108724_0		sodium:proline symporter
15196_0		Amino acid abc transporter 
15197_0		Membrane carboxypeptidase (penicillin-binding protein) 
15194_0		cytochrome C biogenesis protein transmembrane region 
15193_0		cysteinyl-tRNA synthetase 
15190_0		DNA polymerase III subunit alpha-1 
105204_0		Glutathione import ATP-binding protein GsiA 
105207_0		SnoaL-like polyketide cyclase 
105200_0		glycoprotease family metalloendopeptidase 
105202_0	1.8.1.4	Dihydrolipoyl dehydrogenase (Fragment) 
105209_0		amino acid/amide ABC transporter substrate-binding protein, HAAT family 
42318_0		excinuclease ABC subunit C 
42319_0		Putrescine transport ATP-binding protein PotG 
13934_0		AmpG protein 
13935_0		acriflavin resistance protein 
13935_1		(LipO)protein 
13932_0		branched-chain amino acid ABC transporter permease 
13932_1		High-affinity branched-chain amino acid transport ATP-binding protein LivF 
13933_0		aldo/keto reductase 
13933_1		acetyltransferase 
13931_0		alpha amylase 
42311_0		Oligopeptide transporter OPT 
112971_0		integral membrane protein 
42314_0		aldo/keto reductase 
13939_0		ribonucleotide reductase class II (coenzyme B12-dependent) 
114728_0	6.3.5.2	GMP synthase 
114727_0	3.4.21.53	Lon protease 1 
114720_0		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase 
114723_0		D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase 
103758_0		PHP domain-containing protein 
103755_0		prolyl-tRNA synthetase 
103754_0		Elongation factor 4 
103757_0		FeS cluster assembly protein sufD 
43047_1		carbamoyl-phosphate synthase large subunit 
43046_0		Di- tricarboxylate transporters 
43044_0		class V aminotransferase 
43041_0		Zinc-containing alcohol dehydrogenase superfamily 
43048_0		sarcosine oxidase subunit alpha family protein
104157_0		oligopeptidase A 
104155_0		molecular chaperone DnaJ
104152_0		Aerobic cobaltochelatase subunit CobT 
104153_0		short-chain dehydrogenase/reductase SDR 
104150_0		SusC/RagA family TonB-linked outer membrane protein
104151_0		
104158_0		N-acetyl-beta-hexosaminidase 
56168_0		LmbE family protein 
56166_0	3.4.21.53	Lon protease 1 
56164_0		thiamine biosynthesis protein ThiS 
56162_1		3-phosphoshikimate 1-carboxyvinyltransferase 
56161_0	2.1.1.13	Probable methionine synthase 
72218_0	2.7.1.30	Glycerol kinase 
72219_0	2.3.3.13	2-isopropylmalate synthase 
72212_0		membrane protein 
72210_0	2.1.1.13	Probable methionine synthase 
72216_0		3-oxoacyl-(acyl-carrier protein) reductase 
72215_0		SDR family oxidoreductase
98806_0		glutamate Aspartate periplasmic binding protein precursor GltI 
82919_0		membrane protein containing DUF165 
82912_0		Chromosome 16 open reading frame 13 
82911_0		
82916_0	2.5.1.29	Geranylgeranyl diphosphate synthase 
82917_0		aspartyl-tRNA synthetase 
82914_0	2.6.1.1	Aspartate aminotransferase B 
82915_0		intracellular septation protein 
34763_0		ATP synthase F1 subunit gamma 
34765_0		Dipeptidyl carboxypeptidase Dcp 
38654_0		Sulfatase 
34769_0		LemA family protein 
13664_0	6.3.4.14	Pyruvate carboxylase subunit A 
38650_0		general secretion pathway protein G 
61773_0		S-adenosyl-L-homocysteine hydrolase 
83065_0		DNA gyrase subunit A GyrA 
83064_0		uncharacterized membrane protein 
107986_0		thiol reductase thioredoxin
83066_0		TPR repeat protein 
83063_0		glyoxalase/bleomycin resistance protein/dioxygenase 
83062_0		tRNA modification GTPase MnmE 
83068_0	1.5.3.1	Sarcosine oxidase subunit beta 
102806_0	4.1.1.21	N5-carboxyaminoimidazole ribonucleotide synthase 
32033_0	6.2.1.1	Probable acetyl-coenzyme A synthetase 
102804_0		integral membrane sensor signal transduction histidine kinase 
32035_0		acylphosphatase 
6883_2		ATP/cobalamin adenosyltransferase 
18368_0	4.2.1.11	Enolase 
55128_0		Prolycopene isomerase, chloroplastic 
6887_0		DNA repair protein RecO
6887_1		Pyridoxine 5'-phosphate synthase 
6886_0		ribonucleoside-diphosphate reductase 
6885_0		MULTISPECIES: aldo/keto reductase
6885_2		FAD binding domain protein 
6884_0		Fe-S oxidoreductase 
87183_0		TonB-dependent receptor 
6888_0		CoA-binding domain-containing protein 
6888_1		peptide methionine sulfoxide reductase MsrA 
6888_2		putative transporter component 
6888_3		YeeE YedE family protein 
88327_0		membrane protein insertion efficiency factor YidD
18367_0		Guanylate Cyclase 
87184_0		periplasmic solute binding protein YceG 
88324_0		LVIVD repeat-containing protein 
106586_0		benzoyl-CoA oxygenase subunit B 
59828_0		MULTISPECIES: phosphoglycerate dehydrogenase
59829_1		
59822_0		Molybdenum cofactor synthesis domain protein 
59820_0		protein unknown function DUF1501 
59821_0		Na+/solute symporter 
59826_0		D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein 
59824_0		translation initiation factor IF-3 
59825_0		3'(2'),5'-bisphosphate nucleotidase CysQ 
89321_0		transposase IS3/IS911 family protein 
89322_0		2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase 
89325_0		peptidyl-prolyl isomerase 
89326_0	4.2.1.19	Imidazoleglycerol-phosphate dehydratase (Fragment) 
58194_0		phosphotransferase 
58197_0	3.1.7.2	Bifunctional (p)ppGpp synthase/hydrolase SpoT 
58196_0		XRE family transcriptional regulator 
58192_0		
58199_0		V-type ATP synthase subunit D 
58198_0		carbon monoxide dehydrogenase D protein 
87099_0		Iron sulfur cluster assembly protein 1, mitochondrial 
65515_0		UPF0753 family protein 
65517_0		peptidase' 
65516_0		repeat-containing protein 
65511_0		glutaryl-7-aminocephalosporanic-acid acylase 
50736_0		Gex interacting protein 7 
96984_0		ATP synthase subunit beta 
89498_0		alanyl-tRNA synthetase 
89499_0		periplasmic component Tol biopolymer transport system-like protein 
65519_0	2.1.3.3	Ornithine carbamoyltransferase 1, phaseolotoxin-sensitive 
65518_0		Dehydrogenase 
30868_0		cytochrome b subunit bc complex 
92538_0		peptidyl-prolyl cis-trans isomerase
92531_0		gamma-glutamyl phosphate reductase 
92533_0		spermidine synthase
76440_0		hydrolase, NUDIX family, NudH subfamily 
6267_0		Aconitate hydratase B 
6267_2		50S ribosomal protein L28 
6267_3		FAD dependent oxidoreductase/aminomethyl transferase 
6266_0		penicillin amidase 
6266_1		UPF0061 protein 
6265_0		putative aldehyde ferredoxin oxidoreductase 
6265_1		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 
6264_1		protease II 
6262_2		pyruvate dehydrogenase (acetyl-transferring), homodimeric type
6261_0		glutamyl/glutaminyl-tRNA synthetase 
6261_1		glutamyl-tRNA synthetase 
6269_0		BCCT family transporter BetG 
6269_1		glycine betaine transporter OpuD 
6268_0		replicative DNA helicase 
6268_1		50S ribosomal protein L9 
81441_0		ATP synthase subunit alpha 
84963_0		Type II III secretion system protein 
101865_0		ribosomal protein S4, bacterial/organelle type 
101861_0		peptidase M48, Ste24p 
101863_0		DSBA oxidoreductase 
101862_0		peptidase C45 acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase 
84965_0	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase 2, chloroplastic OS Solanum lycopersicum PE 2 SV 1 
75148_0		Glycine betaine uptake system ATP-binding protein YehX 
40766_0		Uncharacterized protein sll0936 
40765_0	1.1.1.195	Probable cinnamyl alcohol dehydrogenase OS Pinus taeda PE 2 SV 1 
40764_0		sugar isomerase family protein 
40763_1		metal dependent phosphohydrolase 
40762_0		esterase YqiA 
40761_0		L-2-hydroxyglutarate oxidase LhgO 
40768_1		S-methyl-5'-thioinosine phosphorylase 
70844_0		acriflavin resistance protein 
70846_0		Dehydrogenase 
49255_0		quinoprotein glucose dehydrogenase 
70843_1		30S ribosomal protein S4e 
70842_0		
49258_0		glutamate racemase 
49259_0		NuoM2 NADH-ubiquinone/plastoquinone (complex I) oxidoreductase 
70848_0	3.1.3.3	Phosphoserine phosphatase 
39352_0		DNA-(apurinic or apyrimidinic site) lyase 
39353_0		3-isopropylmalate dehydratase small subunit (Fragment) 
39351_0		NAD-dependent glycerol-3-phosphate dehydrogenase domain-containing protein 
39356_0		molybdopterin binding aldehyde oxidase xanthine dehydrogenase 
39357_0	1.17.3.2	Xanthine dehydrogenase/oxidase 
39354_0		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase 
39359_0		cobalamin biosynthesis protein 
79792_0		Biotin carboxyl carrier proteinbiotin carboxylase 
6679_1		PHOsphatase 
6679_2		Cytosolic Fe-S cluster assembling factor NBP35 
75363_0	5.4.99.2	Methylmalonyl-CoA mutase, subunit alpha, N-terminus (McmA1) 
75367_0		oxidoreductase domain-containing protein 
75365_0		ABC-type transport system, involved lipoprotein release, permease component 
24202_0		Domain-Containing protein 
24203_1		iron sulfur domain-containing, CDGSH-type 
24200_0	4.2.1.46	dTDP-glucose 4,6-dehydratase OS Aggregatibacter actinomycetemcomitans PE 3 SV 1 
24206_1		UDP-2,3-diacylglucosamine hydrolase 
24204_0	2.6.1.1	Aspartate aminotransferase B 
24208_0		DNA primase 
112112_0		transcription-repair coupling factor 
45881_0		glutamine synthetase, type I 
45880_1		leader peptidase (Prepilin peptidase) / N-methyltransferase 
45883_0		alkyl/aryl-sulfatase
45885_0		Protein unknown function (DUF1553) 
36838_0		glutamyl-tRNA(Gln) amidotransferase subunit A 
36839_0		
36837_0		putative aldo/keto reductase 
60587_0		Succinate--hydroxymethylglutarate CoA-transferase 
36833_0		malonyl CoA-acyl carrier protein transacylase 
36830_0		proline iminopeptidase 
36831_0	3.4.11.1	Cytosol aminopeptidase 
27594_0		heat shock protein Hsp20 
81036_0		translation elongation factor Ts (EF-Ts) 
81031_0		4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process 
81032_0		type II secretion system protein E 
81033_0		TonB-dependent receptor 
81038_0		membrane protein 
81039_0		UDP-3-O- glucosamine N-acyltransferase 
26067_0		type I secretion system ATPase 
56247_0		muconate lactonizing enzyme 
72916_0		3-hydroxypropionate dehydrogenase (NADP(+)) 
56245_0		putative phosphoribosyltransferase 
67345_0		pathogenesis 
38400_0		polynucleotide phosphorylase/polyadenylase 
38400_1	1.3.1.9	Enoyl- reductase FabI 
38403_0		Arginase/agmatinase/formimionoglutamate hydrolase, arginase family 
38402_0		Methylthioribose-1-phosphate isomerase 
38407_0		Trimethylamine-N-oxide reductase 2 
38406_0		Binds 16S rRNA, required assembly 30S particles may also be responsible determining conformation rRNA A site (By similarity) 
38406_1		30S ribosomal protein S8 
38408_0		metal-dependent phosphoesterase 
87967_0	5.4.99.2	Methylmalonyl-CoA mutase, subunit alpha, N-terminus (McmA1) 
35622_0		The transhydrogenation between NADH NADP coupled to respiration ATP hydrolysis functions as proton pump across membrane (By similarity) 
61980_0		oxidoreductase domain-containing protein 
61981_0		FAD synthase 
61986_0		acetyl-CoA synthetase subunit alpha 
3644_0		30S ribosomal protein S5 
3644_1		50S ribosomal protein L18 
3644_2	2.1.3.3	Ornithine carbamoyltransferase 
3645_0		trigger factor
3645_1		ATP-dependent Clp protease proteolytic subunit ClpP 
3645_2		ATP-dependent Clp protease ATP-binding subunit clpX 
42502_0		Domain unknown function (DUF2088) 
115468_0		Transporter 
115469_0	1.2.1.79	Succinate-semialdehyde dehydrogenase GabD 
115465_0		succinylglutamate desuccinylase/aspartoacylase family protein 
1886_0		Haloalkane dehalogenase 
1886_1		formyl-CoA transferase 
1887_0		NADH-quinone oxidoreductase subunit G
1887_1	1.6.5.3	NADH-quinone oxidoreductase chain 1 
1887_2	1.6.5.3	NADH dehydrogenase flavoprotein 2, mitochondrial 
47483_0		50S ribosomal protein L3 
47481_0		type 4 prepilin-like proteins leader peptide processing enzyme 
47480_0	5.3.1.16	1-(5-phosphoribosyl)-5- imidazole-4-carboxamide isomerase 
47487_0		Required chromosome condensation partitioning (By similarity) 
47484_0		prolyl-tRNA synthetase 
33714_0	2.6.1.21	LL-diaminopimelate aminotransferase 
33715_0		mandelate racemase/muconate lactonizing protein 
1885_0		LSU ribosomal protein L13p (L13Ae) RplM 
1885_1		squalene-hopene cyclase 
33711_0		
33713_0		ATP-dependent DNA helicase DinG 
1882_0		ABC transporter ATPase 
1882_1		ABC transporter ATPase 
33718_0	6.2.1.4	Succinate--CoA ligase subunit beta, mitochondrial 
1883_1		Uncharacterized oxidoreductase YvrD 
1883_2		HAD superfamily hydrolase 
1880_0		
1880_1		XRE family transcriptional regulator 
1880_2		Transcriptional regulator 
1880_3		
1880_4	4.1.3.1	Isocitrate lyase OS Chlamydomonas reinhardtii PE 2 SV 1 
99818_0		arylsulfatase 
99815_0	2.7.7.23	Bifunctional protein GlmU 
99814_0		DNA gyrase subunit B 
99812_0		2-oxoglutarate oxidoreductase subunit KorA 
78464_0	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase 
9618_1		enoyl-CoA hydratase 
9617_1		enzyme cupin superfamily 
9617_2		Elongation factor 4 
38058_0		GTPase HflX 
73355_0	5.1.1.3	Glutamate racemase 
73356_0	2.2.1.6	Acetolactate synthase large subunit 
73357_0		bifunctional preprotein translocase subunit SecD/SecF 
69724_0		UvrABC system protein B 
69725_0		ABC transporter ATP-binding protein
69722_0		formamidopyrimidine-DNA glycosylase / DNA-(apurinic or apyrimidinic site) lyase 
5778_0	1.4.4.2	Glycine dehydrogenase (decarboxylating) 1, mitochondrial 
5779_0		YeeE YedE family protein 
5779_1		sulfurtransferase activity 
5779_2		pyridine nucleotide-disulfide oxidoreductase 
5779_3		HAD-superfamily subfamily IB hydrolase 
5775_0		RNA polymerase N/8 Kd subunit 
5775_1		phosphopyruvate hydratase Eno 
5776_0		NAD/mycothiol-dependent formaldehyde dehydrogenase 
5776_1		mandelate racemase/muconate lactonizing enzyme family protein 
5770_0		penicillin-binding protein 2 (PBP-2) 
5771_1		DNA/RNA helicase, superfamily II 
5772_1		T9SS C-terminal target domain-containing protein
5773_0		acyl-CoA synthetase (NDP forming) 
5773_1	4.2.1.55	Short-chain-enoyl-CoA hydratase 
49885_0	6.3.5.5	Carbamoyl-phosphate synthase pyrimidine-specific large chain 
77183_0		UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase 
77185_0		aldehyde ferredoxin oxidoreductase 
77184_0		dihydroorotase-like protein 
3914_0		hydroxyacylglutathione hydrolase (Glyoxalase II) (Glx GloB-like 
3914_1		methionine biosynthesis protein MetW 
3914_2	2.3.1.31	Homoserine O-acetyltransferase 
78203_0		rRNA (adenine-C2-)-methyltransferase activity 
78202_0		RND transporter
78201_0		FtsX-like permease family 
78200_0		N-acyl-D-amino-acid deacylase 
48933_0	1.2.1.3	Aldehyde dehydrogenase PuuC 
78208_0	6.3.4.5	Argininosuccinate synthase 
48934_0		3-hydroxyisobutyrate dehydrogenase 
94094_0		alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen 
23254_1		integral membrane protein 
35718_0		glycine cleavage system protein T 
35719_0		Tetratricopeptide repeat-containing protein 
106136_0		methionine gamma-lyase 
35717_0		Domain unknown function (DUF2024) 
106134_0		secreted hydrolase 
63600_0		FAD dependent oxidoreductase 
35713_0		alcohol dehydrogenase, class IV 
